URL,Nombre,Características,Descripción,Imagen,Precios
https://pc-builds.com/es/parts/power-supply/KGxbJe/gamdias-kratos-p1-g-750w,GAMDIAS KRATOS P1 G  750W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '750 W', 'Longitud': '140 mm', 'Modular': 'Semi'}","The GAMDIAS KRATOS P1 G 750W power supply adheres to the ATX form factor, making it compatible with a wide range of computer cases. With a wattage of 750W and an efficiency rating of 80+ Gold, this power supply is designed to offer reliable performance while maintaining energy efficiency. Its length of 140 mm allows for flexible placements within various setups, contributing to optimal airflow and organization.",https://images.pc-builds.com/images/components/84cc26dddb74062115c247b146f610c3/e2a32cb154564e3e1a00aabb03de959f/db4a3516a670071f2fa6fcab81c01996.png,N/A
https://pc-builds.com/es/parts/power-supply/YYFPNz/startech-atx2power450-450w,StarTech ATX2POWER450  450W,"{'Factor de forma': 'ATX', 'Potencia': '450 W', 'Longitud': '140 mm', 'Modular': 'No'}","The StarTech ATX2POWER450 is characterized by a standard ATX form factor, making it compatible with a wide range of cases and systems. With a wattage of 450 W, it provides sufficient power for most mid-range builds, ensuring reliability in performance. The length of 140 mm allows for versatile installation options, although it is not modular, meaning all cables are fixed, which may limit cable management possibilities.",https://m.media-amazon.com/images/I/41+AeoLcW4L._SL500_.jpg,"{'Utilizados': {'Cantidad': 1, 'Precio': '124.99 $.'}}"
https://pc-builds.com/es/parts/power-supply/6PsVjK/enermax-revolution-d-f-2-1200w,Enermax REVOLUTION D.F. 2  1200W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '1,200 W', 'Longitud': '140 mm', 'Modular': 'Full'}","The Enermax REVOLUTION D.F. 2 1200W power supply adheres to the ATX form factor, making it compatible with a wide range of computer cases. With an impressive efficiency rating of 80+ Gold, it provides reduced energy consumption. It has a total wattage output of 1,200 watts, which supports high-performance systems, and its compact length of 140 mm allows for easy installation in smaller setups.",https://m.media-amazon.com/images/I/51Z7aatshaL._SL500_.jpg,"{'Nuevos': {'Cantidad': 2, 'Precio': '159.90 €.'}}"
https://pc-builds.com/es/parts/power-supply/N8V2W1/silverstone-extreme-500-bronze-500w,Silverstone Extreme 500 Bronze  500W,"{'Factor de forma': 'SFX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '500 W', 'Longitud': '100 mm', 'Modular': 'No'}","The Silverstone Extreme 500 Bronze is an SFX form factor power supply with a wattage output of 500W, designed for compact build configurations. Its 80+ Bronze efficiency rating signifies reliable performance, translating to better energy savings and lower operational costs under typical loads. Measuring 100 mm in length, it fits well into smaller chassis without sacrificing essential power requirements.",https://m.media-amazon.com/images/I/41-nj-rFf+L._SL500_.jpg,"{'Nuevos': {'Cantidad': 4, 'Precio': '227.17 $.'}}"
https://pc-builds.com/es/parts/power-supply/qKvdDY/fractal-design-anode-bronze-550w,Fractal Design Anode Bronze  550W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '550 W', 'Longitud': '140 mm', 'Modular': 'Semi'}","The Fractal Design Anode Bronze 550W power supply features an ATX form factor, making it compatible with a wide range of computer cases. It has a wattage output of 550W, which is suitable for mid-range gaming and workstation builds. The unit boasts an 80+ Bronze efficiency rating, indicating it operates with a good level of energy efficiency, reducing energy consumption and heat generation compared to less efficient models.",https://m.media-amazon.com/images/I/31sydV0wmbL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '75.99 €.'}}"
https://pc-builds.com/es/parts/power-supply/dtHqGA/cougar-gex-x2-850w,Cougar GEX X2  850W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '850 W', 'Longitud': '140 mm', 'Modular': 'Full'}","The Cougar GEX X2 850W power supply is built in an ATX form factor, making it compatible with most mid-tower and full-tower cases. It offers a significant wattage capacity of 850 W, suitable for a variety of gaming and high-performance systems. The efficiency rating of 80+ Gold ensures that the power supply operates efficiently, providing reliable performance while minimizing energy loss.",https://m.media-amazon.com/images/I/61w9VDsc8TL._SL500_.jpg,"{'Nuevos': {'Cantidad': 2, 'Precio': '159.90 €.'}}"
https://pc-builds.com/es/parts/power-supply/Jg4ZNz/lc-power-lc850p-v3-0-850w,LC-Power LC850P V3.0  850W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '850 W', 'Longitud': '180 mm', 'Modular': 'Full'}","The LC-Power LC850P V3.0 is an ATX power supply unit with a wattage of 850W and an efficiency rating of 80+ Platinum, indicating high energy efficiency and reduced power consumption. Its dimensions are compact with a length of 180 mm, which allows for easier installation in various PC cases. This power supply is fully modular, enabling users to connect only the cables they need, thus enhancing airflow and reducing clutter within the chassis.",https://m.media-amazon.com/images/I/51u+kDzzM4L._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '169.00 €.'}}"
https://pc-builds.com/es/parts/power-supply/x36pph/silverstone-hela-850r-850w,Silverstone HELA 850R  850W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '850 W', 'Longitud': '150 mm', 'Modular': 'Full'}","The Silverstone HELA 850R is an ATX form factor power supply unit with a strong output of 850 watts, catering to high-performance computing needs. It boasts an 80+ Platinum efficiency rating, indicating its capability to operate with minimal energy loss, making it a suitable choice for energy-conscious users. The unit measures 150 mm in length, maintaining a compact design that fits most PC builds, thereby facilitating easier installation without compromising space.",https://m.media-amazon.com/images/I/51nUmhZDSUL._SL500_.jpg,"{'Nuevos': {'Cantidad': 4, 'Precio': '202.42 €.'}}"
https://pc-builds.com/es/parts/power-supply/psL8eR/silverstone-strider-platinum-650w,Silverstone Strider Platinum  650W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '650 W', 'Longitud': '140 mm', 'Modular': 'Full'}","The Silverstone Strider Platinum 650W power supply has an ATX form factor, making it compatible with a wide range of computer cases. Its efficiency rating is 80+ Platinum, indicating high efficiency in energy consumption, which translates to lower electricity bills and less heat generation. With a wattage of 650W, it can support various high-performance components while maintaining stability.",https://m.media-amazon.com/images/I/51YYntuP-nL._SL500_.jpg,"{'Nuevos': {'Cantidad': 3, 'Precio': '255.20 $.'}}"
https://pc-builds.com/es/parts/power-supply/9KCZNz/super-flower-leadex-iii-gold-up-1000w,Super Flower Leadex III Gold UP  1000W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '1,000 W', 'Longitud': '150 mm', 'Modular': 'Full'}","The Super Flower Leadex III Gold UP 1000W is designed in the ATX form factor, making it compatible with a wide range of computer cases. It boasts an impressive efficiency rating of 80+ Gold, ensuring that it operates at a high level of energy efficiency, which can lead to significant cost savings over time. With a maximum wattage output of 1,000 W, this power supply is capable of supporting high-performance components, suitable for premium gaming rigs or workstations. Its compact design, with a length of only 150 mm, allows for easy integration into most builds.",https://m.media-amazon.com/images/I/51K6fdX0HfL._SL500_.jpg,"{'Nuevos': {'Cantidad': 2, 'Precio': '149.99 $.'}, 'Utilizados': {'Cantidad': 1, 'Precio': '145.52 $.'}}"
https://pc-builds.com/es/parts/power-supply/R9zvmp/ocz-modxstream-pro-500w,OCZ ModXStream Pro  500W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+', 'Potencia': '500 W', 'Longitud': '165 mm', 'Modular': 'Semi'}","The OCZ ModXStream Pro 500W power supply adheres to the ATX form factor, making it compatible with a wide range of PC builds. It has a rated wattage of 500 W, which is sufficient for mid-range systems, and boasts an 80+ efficiency rating, indicating that it can provide reliable power with minimal energy waste. Measuring 165 mm in length, it fits comfortably in standard cases, promoting better airflow and cable management.",https://m.media-amazon.com/images/I/31zTSepysrL._SL500_.jpg,"{'Utilizados': {'Cantidad': 2, 'Precio': '45.00 €.'}}"
https://pc-builds.com/es/parts/power-supply/fGBA0g/asrock-steel-legend-sl-850gw-850w,ASRock Steel Legend SL-850GW  850W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '850 W', 'Longitud': '150 mm', 'Modular': 'Full'}","The ASRock Steel Legend SL-850GW is a powerful ATX form factor power supply unit with a maximum output of 850W, making it suitable for high-performance computing needs. It boasts an impressive efficiency rating of 80+ Gold, ensuring that it operates effectively while minimizing energy waste. With a compact length of 150 mm, it fits well in various PC cases, providing flexibility for different build configurations.",https://m.media-amazon.com/images/I/41slWHsLcEL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '139.99 $.'}}"
https://pc-builds.com/es/parts/power-supply/8LMFvf/evga-supernova-1300-g2-1300w,EVGA SuperNOVA 1300 G2  1300W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '1,300 W', 'Longitud': '200 mm', 'Modular': 'Full'}","The EVGA SuperNOVA 1300 G2 is a high-performance power supply unit with an ATX form factor, providing 1,300 watts of total output. This model boasts an 80+ Gold efficiency rating, ensuring that it operates effectively with minimal energy waste. Its length is 200 mm, which is a reasonable size for an enthusiast build, allowing it to fit in most cases that support standard ATX components.",https://m.media-amazon.com/images/I/51sXAJolyjL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '315.00 $.'}, 'Utilizados': {'Cantidad': 2, 'Precio': '172.00 $.'}}"
https://pc-builds.com/es/parts/power-supply/2BwyFo/silverstone-tx700-g-700w,Silverstone TX700-G  700W,"{'Factor de forma': 'TFX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '700 W', 'Longitud': '175 mm', 'Modular': 'No'}","The Silverstone TX700-G is a TFX form factor power supply that delivers a maximum output of 700 watts, making it suitable for mid-range to high-performance desktops. With an efficiency rating of 80+ Gold, it ensures reduced energy consumption and operational costs, while also contributing to a cooler system due to effective power management. The power supply measures 175 mm in length, which allows for compatibility with various compact cases.",https://m.media-amazon.com/images/I/51ssEo2fVCL._SL500_.jpg,"{'Nuevos': {'Cantidad': 5, 'Precio': '158.75 €.'}}"
https://pc-builds.com/es/parts/power-supply/BL7vmp/seasonic-ssp-300tbs-300w,SeaSonic SSP-300TBS  300W,"{'Factor de forma': 'TFX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '300 W', 'Longitud': '140 mm', 'Modular': 'No'}","The SeaSonic SSP-300TBS is a TFX form factor power supply with a wattage output of 300W, making it suitable for compact builds or systems with lower power requirements. It features an 80+ Bronze efficiency rating, indicating that it operates with a minimum efficiency of 82% to 85% at specified loads, which aids in power savings and reduced heat generation. Measuring at 140 mm in length, it can fit into tighter spaces without compromising airflow significantly.",https://m.media-amazon.com/images/I/41tbUPQCwsL._SL500_.jpg,"{'Nuevos': {'Cantidad': 6, 'Precio': '82.79 $.'}}"
https://pc-builds.com/es/parts/power-supply/3gJn5e/evga-supernova-650-g5-650w,EVGA SuperNOVA 650 G5  650W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '650 W', 'Longitud': '150 mm', 'Modular': 'Full'}","The EVGA SuperNOVA 650 G5 650W power supply features an ATX form factor, which is standard for most PC cases, ensuring compatibility with a wide range of builds. With an efficiency rating of 80+ Gold, it promises good energy efficiency, helping to reduce electricity costs and improve overall system performance. The compact length of 150 mm allows for better space optimization within the case, accommodating smaller configurations.",https://m.media-amazon.com/images/I/41Z1sL4rWcL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '116.80 €.'}}"
https://pc-builds.com/es/parts/power-supply/dwZXJ6/endorfy-vero-l5-500w,ENDORFY Vero L5  500W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '500 W', 'Longitud': '140 mm', 'Modular': 'No'}","The ENDORFY Vero L5 500W power supply features an ATX form factor, making it compatible with a wide range of PC cases. With an efficiency rating of 80+ Bronze, it provides a good balance of performance and energy efficiency, indicating that it will waste less power compared to lower-rated models. The unit has a compact length of 140 mm, which aids in compatibility with smaller builds.",https://m.media-amazon.com/images/I/41JD8iqOhAL._SL500_.jpg,"{'Nuevos': {'Cantidad': 16, 'Precio': '53.00 €.'}}"
https://pc-builds.com/es/parts/power-supply/DPCwHP/seasonic-g-550w,SeaSonic G  550W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '550 W', 'Longitud': '160 mm', 'Modular': 'Semi'}","The SeaSonic G 550W power supply adheres to the ATX form factor, making it compatible with a wide range of cases. With an efficiency rating of 80+ Gold, it is designed to operate with a high level of energy efficiency, minimizing electricity costs and thermal output. The power supply has a wattage of 550W, suitable for mid-range builds and providing adequate power for various components. At a length of 160 mm, it fits comfortably in standard ATX cases without compromising space.",https://m.media-amazon.com/images/I/41IU2NJPxYL._SL500_.jpg,"{'Utilizados': {'Cantidad': 1, 'Precio': '69.00 €.'}}"
